train_loss,out_0,out_1,epoch,step
1.560387372970581,-0.22477026283740997,-0.24915465712547302,24,49
1.466550350189209,-0.1884583681821823,-0.21101216971874237,49,99
1.3873012065887451,-0.15681923925876617,-0.17783744633197784,74,149
1.319885492324829,-0.1291174590587616,-0.14886270463466644,99,199
1.262041449546814,-0.10470480471849442,-0.12340622395277023,124,249
1.2119250297546387,-0.08301753550767899,-0.1008746400475502,149,299
1.168031930923462,-0.06356721371412277,-0.08075527101755142,174,349
1.1291251182556152,-0.04592755436897278,-0.06260304898023605,199,399
1.094171166419983,-0.029720593243837357,-0.04602640122175217,224,449
1.0622893571853638,-0.01460450328886509,-0.030674248933792114,249,499
1.0327107906341553,-0.0002620399172883481,-0.016223818063735962,274,549
1.0047470331192017,0.013608568347990513,-0.0023707658983767033,299,599
0.9777653813362122,0.027301814407110214,0.011179814115166664,324,649
0.9511716365814209,0.04111037775874138,0.02471969649195671,349,699
0.9244014024734497,0.05532868206501007,0.03854206204414368,374,749
0.8969183564186096,0.0702526643872261,0.052942290902137756,399,799
0.8682245016098022,0.08617488294839859,0.06821437180042267,424,849
0.8378833532333374,0.10337257385253906,0.08464033901691437,449,899
0.8055569529533386,0.12208777666091919,0.1024717465043068,474,949
0.7710559964179993,0.1424976885318756,0.12190207093954086,499,999
0.7343964576721191,0.16467687487602234,0.14303064346313477,524,1049
0.6958515048027039,0.18855483829975128,0.1658228486776352,549,1099
0.6559796929359436,0.21387825906276703,0.19007425010204315,574,1149
0.615606427192688,0.24019600450992584,0.21539409458637238,599,1199
0.5757423043251038,0.26688352227211,0.24122317135334015,624,1249
0.5374393463134766,0.293219655752182,0.2668974697589874,649,1299
0.5016223192214966,0.3184977173805237,0.29174697399139404,674,1349
0.4689582586288452,0.34213152527809143,0.3151947259902954,699,1399
0.4398013651371002,0.36372098326683044,0.33682480454444885,724,1449
0.41421619057655334,0.38306504487991333,0.3564037084579468,749,1499
0.39204996824264526,0.40013357996940613,0.37386104464530945,774,1549
0.3730142116546631,0.415020614862442,0.38925111293792725,799,1599
0.35675695538520813,0.42789629101753235,0.40270861983299255,824,1649
0.34291404485702515,0.43896690011024475,0.41441136598587036,849,1699
0.33113962411880493,0.44844844937324524,0.42455270886421204,874,1749
0.3211215138435364,0.45654845237731934,0.4333241581916809,899,1799
0.31258758902549744,0.46345755457878113,0.4409046769142151,924,1849
0.305304616689682,0.4693460166454315,0.4474562108516693,949,1899
0.2990756034851074,0.47436198592185974,0.45312196016311646,974,1949
0.2937351167201996,0.478633850812912,0.4580266773700714,999,1999
0.2891448140144348,0.482271283864975,0.4622781276702881,1024,2049
0.285189151763916,0.48536789417266846,0.4659689962863922,1049,2099
0.2817718982696533,0.48800307512283325,0.46917808055877686,1074,2149
0.278812438249588,0.490244060754776,0.4719730317592621,1099,2199
0.27624329924583435,0.49214842915534973,0.4744114875793457,1124,2249
0.27400729060173035,0.49376481771469116,0.47654294967651367,1149,2299
0.27205711603164673,0.4951344430446625,0.478409081697464,1174,2349
0.27035200595855713,0.49629247188568115,0.4800461530685425,1199,2399
0.26885828375816345,0.497268944978714,0.4814845323562622,1224,2449
0.2675464451313019,0.4980897009372711,0.4827510714530945,1249,2499
0.2663921117782593,0.49877628684043884,0.4838680922985077,1274,2549
0.26537442207336426,0.499347448348999,0.48485493659973145,1299,2599
0.26447492837905884,0.4998196065425873,0.48572877049446106,1324,2649
0.2636783719062805,0.5002062320709229,0.4865037798881531,1349,2699
0.26297128200531006,0.500519335269928,0.4871927499771118,1374,2749
0.2623424828052521,0.5007691383361816,0.48780617117881775,1399,2799
0.2617822587490082,0.5009642839431763,0.4883534014225006,1424,2849
0.2612817585468292,0.5011124014854431,0.4888427257537842,1449,2899
0.2608337104320526,0.5012201070785522,0.48928114771842957,1474,2949
0.26043179631233215,0.5012930035591125,0.48967480659484863,1499,2999
0.2600705027580261,0.5013359189033508,0.49002891778945923,1524,3049
0.2597448229789734,0.5013532042503357,0.49034836888313293,1549,3099
0.25945061445236206,0.5013484358787537,0.49063703417778015,1574,3149
0.2591843605041504,0.5013248324394226,0.4908985197544098,1599,3199
0.2589426040649414,0.501285195350647,0.49113592505455017,1624,3249
0.2587226927280426,0.5012317895889282,0.4913521111011505,1649,3299
0.2585222125053406,0.5011666417121887,0.49154919385910034,1674,3349
0.2583388388156891,0.5010917782783508,0.4917295575141907,1699,3399
0.25817060470581055,0.5010087490081787,0.49189504981040955,1724,3449
0.25801610946655273,0.5009187459945679,0.49204713106155396,1749,3499
0.25787413120269775,0.5008225440979004,0.49218687415122986,1774,3549
0.25774267315864563,0.5007219910621643,0.4923163652420044,1799,3599
0.2576214671134949,0.5006170272827148,0.4924357533454895,1824,3649
0.25750869512557983,0.5005093216896057,0.49254685640335083,1849,3699
0.2574036419391632,0.5003991723060608,0.4926503598690033,1874,3749
0.2573060095310211,0.5002868175506592,0.49274659156799316,1899,3799
0.2572145462036133,0.5001732110977173,0.49283677339553833,1924,3849
0.25712886452674866,0.5000584721565247,0.49292126297950745,1949,3899
0.25704848766326904,0.49994319677352905,0.49300050735473633,1974,3949
0.25697264075279236,0.4998275637626648,0.49307531118392944,1999,3999
