train_loss,out_0,out_1,epoch,step
0.8391162753105164,0.06995406001806259,0.08396710455417633,24,49
0.8026391863822937,0.0895753800868988,0.10409869998693466,49,99
0.7680840492248535,0.10892793536186218,0.12359597533941269,74,149
0.7360049486160278,0.1275421679019928,0.14209267497062683,99,199
0.7063939571380615,0.14523199200630188,0.15952757000923157,124,249
0.678963840007782,0.1620025634765625,0.17600740492343903,149,299
0.6533642411231995,0.17794379591941833,0.19169050455093384,174,349
0.6292845606803894,0.1931617707014084,0.20672543346881866,199,399
0.6064854264259338,0.20774589478969574,0.2212282121181488,224,449
0.5847973227500916,0.22175763547420502,0.23527958989143372,249,499
0.5641067028045654,0.2352287769317627,0.24892960488796234,274,549
0.544342577457428,0.2481624335050583,0.26220422983169556,299,599
0.5254634022712708,0.2605339586734772,0.2751114070415497,324,649
0.5074469447135925,0.2722882628440857,0.28764691948890686,349,699
0.4902838170528412,0.28332990407943726,0.29979729652404785,374,749
0.4739740490913391,0.2934989333152771,0.3115423023700714,399,799
0.45852842926979065,0.30251550674438477,0.3228527009487152,424,849
0.4439786374568939,0.30984434485435486,0.3336827754974365,449,899
0.43040671944618225,0.3143349587917328,0.34394609928131104,474,949
0.41803592443466187,0.3131311535835266,0.35344305634498596,499,999
0.407474160194397,0.2980816960334778,0.36166295409202576,524,1049
0.3996445834636688,0.24776501953601837,0.3678255081176758,549,1099
0.3884402811527252,0.1554810255765915,0.3767502009868622,574,1149
0.360604465007782,0.0879465639591217,0.39949649572372437,599,1199
0.3282644748687744,0.051073480397462845,0.42705628275871277,624,1249
0.29895466566085815,0.030216731131076813,0.4532325267791748,649,1299
0.27296674251556396,0.019371245056390762,0.4775378108024597,674,1349
0.24963273108005524,0.013452944345772266,0.5003674030303955,699,1399
0.22840934991836548,0.009951521642506123,0.5220780968666077,724,1449
0.20897968113422394,0.007714585866779089,0.5428570508956909,749,1499
0.1911596953868866,0.006190781481564045,0.5627818703651428,774,1549
0.17482765018939972,0.005097354296594858,0.5818760395050049,799,1599
0.15988756716251373,0.004279436077922583,0.6001405715942383,824,1649
0.14625190198421478,0.0036479856353253126,0.6175710558891296,849,1699
0.13383473455905914,0.0031473468989133835,0.6341657042503357,874,1749
0.12254950404167175,0.0027423507999628782,0.6499292850494385,899,1799
0.11230974644422531,0.002409545937553048,0.6648735404014587,924,1849
0.10302989184856415,0.002131907269358635,0.6790173053741455,949,1899
0.09462657570838928,0.001898039598017931,0.6923856735229492,974,1949
0.08702018857002258,0.001698599779047072,0.7050081491470337,999,1999
0.08013565838336945,0.0015276750782504678,0.7169175744056702,1024,2049
0.0739029049873352,0.0013799817534163594,0.7281491160392761,1049,2099
0.06825724244117737,0.001251309528015554,0.7387391328811646,1074,2149
0.06313954293727875,0.0011385742109268904,0.7487241625785828,1099,2199
0.058495957404375076,0.0010399111779406667,0.7581406235694885,1124,2249
0.054277993738651276,0.0009520700550638139,0.7670236229896545,1149,2299
0.05044195428490639,0.0008744740043766797,0.7754071354866028,1174,2349
0.04694854095578194,0.0008052146877162158,0.7833238840103149,1199,2399
0.043762680143117905,0.0007431045523844659,0.7908046841621399,1224,2449
0.04085293039679527,0.0006872990052215755,0.7978789210319519,1249,2499
0.038191456347703934,0.0006370887858793139,0.804573655128479,1274,2549
0.035753343254327774,0.0005918151582591236,0.8109144568443298,1299,2599
0.033516328781843185,0.0005509932525455952,0.8169253468513489,1324,2649
0.03146069124341011,0.0005136176478117704,0.822628378868103,1349,2699
0.029568806290626526,0.0004795643617399037,0.8280441761016846,1374,2749
0.027824951335787773,0.0004487348778638989,0.8331918716430664,1399,2799
0.026215117424726486,0.00042016850784420967,0.8380891680717468,1424,2849
0.024726789444684982,0.0003939958696719259,0.8427524566650391,1449,2899
0.023348849266767502,0.0003701631794683635,0.8471966981887817,1474,2949
0.022071203216910362,0.0003481259918771684,0.851436197757721,1499,2999
0.020884906873106956,0.00032746384385973215,0.855483889579773,1524,3049
0.019781962037086487,0.0003091541875619441,0.859351634979248,1549,3099
0.01875516027212143,0.00029192815418355167,0.8630505204200745,1574,3149
0.01779795251786709,0.0002756559115368873,0.8665910363197327,1599,3199
0.016904523596167564,0.0002606852212920785,0.8699826002120972,1624,3249
0.016069594770669937,0.0002469340106472373,0.8732340931892395,1649,3299
0.01528841257095337,0.0002340702631045133,0.8763536810874939,1674,3349
0.01455666497349739,0.0002217826113337651,0.8793489933013916,1699,3399
0.013870464637875557,0.00021063926396891475,0.8822270631790161,1724,3449
0.013226263225078583,0.00020002837118227035,0.8849945068359375,1749,3499
0.012620871886610985,0.0001902066433103755,0.8876573443412781,1774,3549
0.012051350437104702,0.00018038085545413196,0.890221357345581,1799,3599
0.011515039019286633,0.00017183311865665019,0.8926918506622314,1824,3649
0.011009538546204567,0.00016435974976047873,0.895073652267456,1849,3699
0.010532602667808533,0.00015640753554180264,0.8973715305328369,1874,3749
0.010082236491143703,0.00014882082177791744,0.8995896577835083,1899,3799
0.00965654756873846,0.00014238676521927118,0.9017322659492493,1924,3849
0.009253887459635735,0.00013602427497971803,0.9038028717041016,1949,3899
0.008872677572071552,0.00013025489170104265,0.9058051109313965,1974,3949
0.008511490188539028,0.00012440963473636657,0.9077422618865967,1999,3999
