train_loss,out_0,out_1,epoch,step
1.2533999681472778,-0.10822564363479614,-0.11955342441797256,24,49
1.212733268737793,-0.09136316925287247,-0.10124174505472183,49,99
1.1779975891113281,-0.07671573758125305,-0.08535593748092651,74,149
1.1481032371520996,-0.06389402598142624,-0.07149576395750046,99,199
1.1221373081207275,-0.052567120641469955,-0.05930988863110542,124,249
1.0993375778198242,-0.04245251044631004,-0.04849308356642723,149,299
1.0790646076202393,-0.033306512981653214,-0.03878038376569748,174,349
1.0607727766036987,-0.024913553148508072,-0.029938237741589546,199,399
1.0439801216125488,-0.01707454025745392,-0.021753394976258278,224,449
1.0282379388809204,-0.009594425559043884,-0.014020643197000027,249,499
1.0130996704101562,-0.0022681113332509995,-0.006528538651764393,274,549
0.9980847239494324,0.005136996507644653,0.0009580615442246199,299,599
0.9826340675354004,0.0129040302708745,0.00872096698731184,324,649
0.9660516977310181,0.021398792043328285,0.0171207208186388,349,699
0.9474257230758667,0.031115436926484108,0.026642045006155968,374,749
0.92552649974823,0.04273948818445206,0.03795713931322098,399,799
0.8987007737159729,0.05722242221236229,0.05200174078345299,424,849
0.8648430109024048,0.07583164423704147,0.07003065198659897,449,899
0.8216833472251892,0.10004857927560806,0.0935325026512146,474,949
0.7677956223487854,0.13106460869312286,0.12376052141189575,499,999
0.7043210864067078,0.16877920925617218,0.16076157987117767,524,1049
0.6359398365020752,0.21100477874279022,0.20254166424274445,549,1099
0.5692746043205261,0.2540101706981659,0.24549713730812073,574,1149
0.5097472667694092,0.29420897364616394,0.28603407740592957,599,1199
0.4598267078399658,0.329448401927948,0.3218947649002075,624,1249
0.4194684326648712,0.3591098189353943,0.3523361384868622,649,1299
0.38737186789512634,0.3835398554801941,0.37760791182518005,674,1349
0.36193180084228516,0.4034811556339264,0.39839228987693787,699,1399
0.34168702363967896,0.4197363555431366,0.4154599905014038,724,1449
0.32545313239097595,0.43302351236343384,0.42951500415802,749,1499
0.31231677532196045,0.4439362585544586,0.4411469101905823,774,1549
0.30158692598342896,0.4529481828212738,0.4508306682109833,799,1599
0.29274317622184753,0.460432231426239,0.45894256234169006,824,1649
0.28539180755615234,0.4666805863380432,0.46577924489974976,849,1699
0.2792337238788605,0.4719225764274597,0.4715743064880371,874,1749
0.2740382254123688,0.47633931040763855,0.4765133559703827,899,1799
0.2696268558502197,0.4800746440887451,0.480743944644928,924,1849
0.26585906744003296,0.48324400186538696,0.48438480496406555,949,1899
0.2626238465309143,0.4859401285648346,0.4875316023826599,974,1949
0.2598320543766022,0.48823854327201843,0.4902627170085907,999,1999
0.2574121057987213,0.49020102620124817,0.49264201521873474,1024,2049
0.25530585646629333,0.4918781816959381,0.4947219789028168,1049,2099
0.25346529483795166,0.49331215023994446,0.49654659628868103,1074,2149
0.25185105204582214,0.49453794956207275,0.49815237522125244,1099,2199
0.250430166721344,0.49558505415916443,0.49956998229026794,1124,2249
0.24917533993721008,0.49647796154022217,0.5008253455162048,1149,2299
0.24806345999240875,0.49723756313323975,0.5019403100013733,1174,2349
0.24707511067390442,0.497881680727005,0.5029335021972656,1199,2399
0.24619382619857788,0.4984252452850342,0.5038207769393921,1224,2449
0.24540528655052185,0.4988812506198883,0.5046160221099854,1249,2499
0.24469779431819916,0.4992606043815613,0.5053306221961975,1274,2549
0.2440606951713562,0.4995729625225067,0.5059750080108643,1299,2599
0.2434852421283722,0.4998263120651245,0.5065577626228333,1324,2649
0.2429637610912323,0.5000277757644653,0.507086455821991,1349,2699
0.24248944222927094,0.5001835227012634,0.507567822933197,1374,2749
0.24205653369426727,0.5002986192703247,0.5080075860023499,1399,2799
0.24166028201580048,0.5003776550292969,0.5084104537963867,1424,2849
0.2412956804037094,0.500424861907959,0.5087814331054688,1449,2899
0.24095921218395233,0.5004435181617737,0.5091240406036377,1474,2949
0.24064742028713226,0.5004366040229797,0.5094417333602905,1499,2999
0.2403571456670761,0.5004068613052368,0.5097376704216003,1524,3049
0.2400859296321869,0.5003563761711121,0.5100143551826477,1549,3099
0.23983150720596313,0.5002871155738831,0.5102740526199341,1574,3149
0.23959173262119293,0.5002007484436035,0.5105189085006714,1599,3199
0.2393646389245987,0.5000988841056824,0.510750949382782,1624,3249
0.23914876580238342,0.4999828040599823,0.5109716057777405,1649,3299
0.2389424443244934,0.4998534321784973,0.5111826062202454,1674,3349
0.2387446016073227,0.4997117221355438,0.5113850235939026,1699,3399
0.238553985953331,0.49955853819847107,0.5115801095962524,1724,3449
0.23836933076381683,0.4993945360183716,0.51176917552948,1749,3499
0.23819005489349365,0.4992201626300812,0.511952817440033,1774,3549
0.2380153089761734,0.49903565645217896,0.5121318697929382,1799,3599
0.23784400522708893,0.4988417327404022,0.5123074650764465,1824,3649
0.23767566680908203,0.498638391494751,0.5124800801277161,1849,3699
0.23750954866409302,0.4984259307384491,0.5126504898071289,1874,3749
0.23734498023986816,0.49820441007614136,0.5128193497657776,1899,3799
0.23718158900737762,0.4979739189147949,0.5129870772361755,1924,3849
0.23701876401901245,0.49773430824279785,0.5131542682647705,1949,3899
0.23685605823993683,0.49748557806015015,0.5133213996887207,1974,3949
0.23669305443763733,0.49722766876220703,0.5134888887405396,1999,3999
